REMOVE_REMOVEFROMSPHERE_DESC;Exclusion of a country from the sphere of influence of another power.;X;X;X;X;X;X;;
REMOVEFROMSPHERE_BUTTON;Exclude from scope;X;X;X;X;X;X;;
INCREASERELATION_THEY_ACCEPT_LOG;We have improved our relationship with the $RECIPIENT$ power.;X;X;X;X;X;X;;
REMOVE_INCREASERELATION_WE_ACCEPT_LOG;The $RECIPIENT$ Power has improved our relationship with them.;X;X;X;X;X;X;;
INCREASERELATION_OTHER_ACCEPT_LOG;Power $ACTOR$ has improved relations with Power $RECIPIENT$.;X;X;X;X;X;X;;
INCREASERELATION_DESC;Improving relations between our countries.;X;X;X;X;X;X;;
REMOVE_INCREASERELATION_BUTTON;Improve relationships;X;X;X;X;X;X;;
DECREASERELATION_THEY_ACCEPT_LOG;We have worsened our relationship with the $RECIPIENT$ power.;X;X;X;X;X;X;;
REMOVE_DECREASERELATION_WE_ACCEPT_LOG;The $RECIPIENT$ Power has worsened our relationship with them.;X;X;X;X;X;X;;
DECREASERELATION_OTHER_ACCEPT_LOG;Power $ACTOR$ has worsened relations with Power $RECIPIENT$.;X;X;X;X;X;X;;
DECREASERELATION_DESC;Deteriorating relations between our countries.;X;X;X;X;X;X;;
REMOVE_DECREASERELATION_BUTTON;Worsen relationships;X;X;X;X;X;X;;
po_disarmament;Prohibition of §Y$YEARS$§b years to create armies with the loss of §Y$PERCENTAGE$%§b of their forces;X;X;X;X;X;X;;
po_reparations;Payment of §Y$PERCENTAGE$%§b of tax income for §Y$YEARS$§b years.;X;X;X;X;X;X;;
po_reduce_prestige;Decrease prestige by §R$VALUE$ §b.;X;X;X;X;X;X;;
SELECT_WAR_GOAL;Choose the target of the war;X;X;X;X;X;X;;
nocasusbelli;No justifiable excuse;X;X;X;X;X;X;;
conquest;Conquest;X;X;X;X;X;X;;
conquest_setup;Capture the $RECIPIENT$ power.;X;X;X;X;X;X;;
conquest_short;Power Capture $RECIPIENT$;X;X;X;X;X;X;;
add_to_sphere;Expanding the scope;X;X;X;X;X;X;;
add_to_sphere_short;Expanding the sphere of influence on the $RECIPIENT$ power;X;X;X;X;X;X;;
add_to_sphere_setup;Expand the sphere of influence on the $RECIPIENT$ power.;X;X;X;X;X;X;;
take_from_sphere;Shrinking the scope;X;X;X;X;X;X;;
take_from_sphere_short;Exclusion of $THIRD$ from the sphere of influence;X;X;X;X;X;X;;
take_from_sphere_setup;Remove $THIRD$ from $RECIPIENT$'s sphere of influence.;X;X;X;X;X;X;;
acquire_core_state;Mastering the region;X;X;X;X;X;X;;
acquire_core_state_short;Capturing the $STATE$ region;X;X;X;X;X;X;;
acquire_core_state_setup;Take away from the power $RECIPIENT$ our national region $STATE$.;X;X;X;X;X;X;;
place_in_the_sun;A place under the sun;X;X;X;X;X;X;;
place_in_the_sun_short;Capturing $STATE$ region;X;X;X;X;X;X;;
place_in_the_sun_setup;Capture the colonial area $STATE$ from the power $RECIPIENT$.;X;X;X;X;X;X;;
cut_down_to_size;Growth restriction;X;X;X;X;X;X;;
cut_down_to_size_short;Power development restriction $RECIPIENT$;X;X;X;X;X;X;;
cut_down_to_size_setup;Limit the development of the $RECIPIENT$ power.;X;X;X;X;X;X;;
free_peoples;Liberation of the people;X;X;X;X;X;X;;
free_peoples_short;Transfer of the $STATE$ region to the $THIRD$ power;X;X;X;X;X;X;;
free_peoples_setup;Take the $STATE$ region from the $RECIPIENT$ power and give it back to the $THIRD$ power.;X;X;X;X;X;X;;
protect_minor;Protecting the Weak;X;X;X;X;X;X;;
protect_minor_short;Transfer of the $STATE$ region to the $THIRD$ power;X;X;X;X;X;X;;
protect_minor_setup;Force $RECIPIENT$ to transfer the $STATE$ region back to $THIRD$.;X;X;X;X;X;X;;
humiliate;Humiliation;X;X;X;X;X;X;;
AGRESSION_WAR_HUMILIATE_NAME;Humiliation1;X;X;X;X;X;X;;
humiliate_short;Humiliation of the $RECIPIENT$ Power;X;X;X;X;X;X;;
humiliate_setup;Humiliate $RECIPIENT$ power.;X;X;X;X;X;X;;
WETARGET_DISCREDIT_LOG;The $ACTOR$ Power has discredited us before the highest officials of the $RECIPIENT$ Power.;X;X;X;X;X;X;;
WETARGET_EXPELADVISORS_LOG;The $ACTOR$ Power has convinced the $RECIPIENT$ Power to send all our advisors!;X;X;X;X;X;X;;
WETARGET_BANEMBASSY_LOG;The $ACTOR$ Power has convinced the $RECIPIENT$ Power to close our embassy!;X;X;X;X;X;X;;
WETARGET_DECREASEOPINION_LOG;The power of $ACTOR$ has worsened the opinion of us in the power of $RECIPIENT$, and now it is $OPINION$!;X;X;X;X;X;X;;
WETARGET_REMOVEFROMSPHERE_LOG;Power $ACTOR$ has excluded Power $RECIPIENT$ from our sphere of influence.;X;X;X;X;X;X;;
DIPL_AT_WAR;Not available during the war.;X;X;X;X;X;X;;
CW_WARNINSPHERE_SHORT;They are in the sphere of influence of the $COUNTRY$ power.;X;X;X;X;X;X;;
WARGOAL_COST_DESC;$BADBOY$ dishonor, $PRESTIGE$ prestige and $COST$ value;X;X;X;X;X;X;;
DIPL_NOT_AT_WAR;We are not at war.;X;X;X;X;X;X;;
WAR_BUTTON;To declare a war;X;X;X;X;X;X;;
PEACE_BUTTON;Offer peace;X;X;X;X;X;X;;
WARGOAL_BUTTON;Add target;X;X;X;X;X;X;;
CD_PAYINGREPARATIONS;Reparations paid: $LIST$.;X;X;X;X;X;X;;
CD_RECEIVINGPARATIONS;Receiving reparations: $LIST$.;X;X;X;X;X;X;;
BUDGET_WARINDEMNITIES;Reparations: §Y$VAL$§W;X;X;X;X;X;X;;
WARGOAL_PENALTY;Increased aggression on failure: §Y$MILITANCY$§W;X;X;X;X;X;X;;
PO_PD_100;We have won an unconditional victory and can demand that the enemy fulfill any of our conditions.;X;X;X;X;X;X;;
REMOVE_PO_PD_70;We have won an unconditional victory and can count on a few provinces, a solid contribution, or the fulfillment of our other conditions.;X;X;X;X;X;X;;
REMOVE_PO_PD_40;We have won an impressive victory and can probably count on one province.;X;X;X;X;X;X;;
REMOVE_PO_PD_10;We have won a victory and can count on a white world or a small contribution.;X;X;X;X;X;X;;
PO_PD_NEG_5;The war is on an equal footing.;X;X;X;X;X;X;;
REMOVE_PO_PD_NEG_25;The enemy was victorious.He will most likely agree to sign a peace treaty if we offer him a small contribution or an unimportant province for us.;X;X;X;X;X;X;;
REMOVE_PO_PD_NEG_60;The enemy won an impressive victory.He will most likely agree to sign a peace treaty if he is offered several provinces or a solid indemnity.;X;X;X;X;X;X;;
REMOVE_PO_PD_NEG_99;The enemy won an unconditional victory.To prevent the worst, it is necessary to make peace and give up as many provinces as our adversary demands.;X;X;X;X;X;X;;
PO_PD_NEG_100;We are completely defeated, and the enemy can dictate to us any conditions he wants.;X;X;X;X;X;X;;
PO_WELEAD;We negotiate on behalf of the entire alliance;X;X;X;X;X;X;;
PO_WENOTLEAD;We negotiate only on our own behalf;X;X;X;X;X;X;;
PO_THEYLEAD;, they negotiate on behalf of the entire alliance.;X;X;X;X;X;X;;
PO_THEYNOTLEAD;, they negotiate only on their own behalf.;X;X;X;X;X;X;;
NOT_BROKEN;Their armies have not yet been defeated.;X;X;X;X;X;X;;
DEMAND_PEACE;Requirements;X;X;X;X;X;X;;
OFFER_PEACE;Offers;X;X;X;X;X;X;;
WARGOAL_DESC;Adding a war goal.;X;X;X;X;X;X;;
WAR_SCORE;Military account;X;X;X;X;X;X;;
CALCULATED_WARSCORE;World value: $VAL$.;X;X;X;X;X;X;;
VALID_WARTARGET;We can declare war on this power.;X;X;X;X;X;X;;
INVALID_WARTARGET_SHARED_WAR;We are fighting with them in another conflict.;X;X;X;X;X;X;;
TOTAL_MILITARY_STRENGTH;Total Military Strength: §Y$VALUE$§W;X;X;X;X;X;X;;
GUNBOAT_SETUP_DESC;The $RECIPIENT$ Power will be forced to repay the loans it has borrowed in the amount of §Y$AMOUNT$§W.As a consequence, their taxes will be limited between §Y$LOW_TAX$§W and §Y$HIGH_TAX$§W.;X;X;X;X;X;X;;
GUNBOAT_BUTTON;Threaten with force;X;X;X;X;X;X;;
GUNBOAT_DESC;Use the navy to get them to pay off their debt to us.;X;X;X;X;X;X;;
GUNBOATTITLE;Gunboat diplomacy;X;X;X;X;X;X;;
GUNBOAT_NONE_IN_PORT;Our fleets are not near their national shores.;X;X;X;X;X;X;;
GUNBOAT_NO_LOAN;They don't owe us money.;X;X;X;X;X;X;;
GUNBOAT_NOT_IN_DEFAULT;They pay us their debts on time.;X;X;X;X;X;X;;
GUNBOAT_ALREADY_ACTIVE;They are already under threat from $COUNTRY$.;X;X;X;X;X;X;;
REMOVE_NO_CB_EFFECT;removed;X;X;X;X;X;X;;
PEACE_WILL_ACCEPT;They will accept this offer.;X;X;X;X;X;X;;
PEACE_WILL_NOT_ACCEPT;They will not accept this offer.;X;X;X;X;X;X;;
DIPLOMACY_THEY_BETTER_OPINION;We cannot force §Y$RECIPIENT$§W to do this against §Y$TARGET$§W because their opinion of that is §Y$OPINION$§W.\n;X;X;X;X;X;X;;
DIPLOMACY_THEY_BETTER_OPINION2;In order to be able to influence them, we need them to have at least an equal opinion of us.Now their opinion of us is §Y$OPINION$§W.;X;X;X;X;X;X;;
CW_WARNALLIES;Their allies: $COUNTRY$.;X;X;X;X;X;X;;
CW_WARNGUARANTEED;Their independence is guaranteed by: $COUNTRY$.;X;X;X;X;X;X;;
CW_WARNWARN;We have been warned by the following powers: $COUNTRY$.They may well launch an invasion.;X;X;X;X;X;X;;
CW_WARNALLIES2;The power of $ENEMY$ is in alliance with the following countries: $COUNTRY$.;X;X;X;X;X;X;;
CW_WARNGUARANTEED2;The independence of the $ENEMY$ power is guaranteed by the following countries: $COUNTRY$.;X;X;X;X;X;X;;
CW_WARNWARN2;Power $FRIEND$ has been warned by the following countries: $COUNTRY$.They may well launch an invasion.;X;X;X;X;X;X;;
CW_WARNOVERLORD2;The power of $ENEMY$ is subordinate to the power of $COUNTRY$, which will surely come to their defense.;X;X;X;X;X;X;;
PW_SEND;send;X;X;X;X;X;X;;
NEED;Necessary:;X;X;X;X;X;X;;
PW_I_DO;Yes;X;X;X;X;X;X;;
PW_RUN_AWAY;Better not;X;X;X;X;X;X;;
INDEPENDANT;Independent power;X;X;X;X;X;X;;
VASSAL_SUBJECT;Power satellite $LORD$;X;X;X;X;X;X;;
DIPRELCH_WAR;War;X;X;X;X;X;X;;
DIPRELCH_NBOR_PEACE;Neighbors in the world;X;X;X;X;X;X;;
DIPRELCH_GUARANTEE;Independence guarantees;X;X;X;X;X;X;;
DIPRELCH_TRADEAGREEMENT;Trade agreement;X;X;X;X;X;X;;
DIPRELCH_HASACCESS;Troop passage;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_1;Military alliance!;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_2;$MONARCHTITLE$, power §Y$RECIPIENT$§W;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_3;expressed a desire;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_4;conclude with us;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_5;military alliance.;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_6;*;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_BTN1;Fine!;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_BTN2;Fine!;X;X;X;X;X;X;;
ALLIANCE_THEY_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_SETUP;We agree to enter into a military alliance;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_1;A military alliance has been formed!;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_2;$MONARCHTITLE$, we agreed;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_3;conclude a military alliance;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_4;with power;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_5;§Y$ACTOR$§W.;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_6;*;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_BTN1;Fine!;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_BTN2;Fine!;X;X;X;X;X;X;;
ALLIANCE_WE_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_1;A military alliance has been formed!;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_2;$MONARCHTITLE$, power §Y$RECIPIENT$§W;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_3;entered into a military alliance;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_4;with power;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_5;§Y$ACTOR$§W.;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_6;*;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_LOG;$RECIPIENT$ has entered into a military alliance with $ACTOR$.;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_BTN2;OK;X;X;X;X;X;X;;
ALLIANCE_OTHER_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_1;Military alliance denied!;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_2;$MONARCHTITLE$, power;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_3;§Y$RECIPIENT$§W;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_4;refused to conclude with us;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_5;military alliance.;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_6;*;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_BTN1;OK;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_BTN2;OK;X;X;X;X;X;X;;
ALLIANCE_THEY_DECLINE_BTN3;Go to;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_1;Military alliance denied!;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_2;$MONARCHTITLE$, we refused;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_3;conclude a military alliance;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_4;with power;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_5;§Y$ACTOR$§W.;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_6;*;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_BTN1;OK;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_BTN2;OK;X;X;X;X;X;X;;
ALLIANCE_WE_DECLINE_BTN3;Go to;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_1;Military alliance denied!;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_2;$MONARCHTITLE$, power §Y$RECIPIENT$§W;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_3;refused to enter into a military alliance ;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_4;with power;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_5;§Y$ACTOR$§W.;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_6;*;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_BTN1;OK;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_BTN2;OK;X;X;X;X;X;X;;
ALLIANCE_OTHER_DECLINE_BTN3;Go to;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_1;The union is terminated!;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_2;$MONARCHTITLE$, we;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_3;terminated the military alliance,;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_4;prisoner with power;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_5;§Y$RECIPIENT$§W.;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_6;*;X;X;X;X;X;X;;
CANCELALLIANCE_THEY_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
REMOVE_CANCELALLIANCE_THEY_ACCEPT_BTN2;Go to;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_1;Our union is terminated!;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_2;$MONARCHTITLE$, power §Y$ACTOR$§W;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_3;terminated the military alliance,;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_4;prisoner with us.;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_5;*;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_6;*;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_BTN2;OK;X;X;X;X;X;X;;
CANCELALLIANCE_WE_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_1;The union is terminated!;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_2;$MONARCHTITLE$, power §Y$ACTOR$§W ;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_3;terminated the military alliance,;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_4;prisoner with power;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_5;§Y$RECIPIENT$§W.;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_6;*;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_BTN2;OK;X;X;X;X;X;X;;
CANCELALLIANCE_OTHER_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_1;Troops pass received!;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_2;$MONARCHTITLE$, power;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_3;§Y$RECIPIENT$§W;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_4;agreed to let our troops pass;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_5;through its territory.;X;X;X;X;X;X;;
REMOVE_ASKMILITARYACCESS_THEY_ACCEPT_6;It is better to fight with real opponents than to dissipate forces on unworthy ones.;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_BTN2;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_1;Troop passage granted!;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_2;$MONARCHTITLE$, we let the power;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_3;§Y$ACTOR$§W;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_4;lead the troops through our territory.;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_5;*;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_6;They will not attack us as long as we are useful to them.;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_BTN2;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_1;Troops pass received!;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_2;$MONARCHTITLE$, power;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_3;§Y$RECIPIENT$§W \nallowed to pass;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_4;through its territory to the troops of the state;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_5;§Y$ACTOR$§W.;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_6;An interesting development of events.;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_BTN2;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_1;Troops are denied entry!;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_2;$MONARCHTITLE$, these bastards from power;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_3;§Y$RECIPIENT$§W;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_4;refused to give us permission;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_5;on the passage of troops.;X;X;X;X;X;X;;
REMOVE_ASKMILITARYACCESS_THEY_DECLINE_6;We have to get this permission one way or another.;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_BTN1;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_BTN2;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_THEY_DECLINE_BTN3;Go to;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_1;Troops are denied entry!;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_2;$MONARCHTITLE$, of course we refused the power's request;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_3;§Y$ACTOR$§W;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_4;provide them;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_5;passage of troops.;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_6;We don't want their dirty boots to trample our ground.;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_BTN1;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_BTN2;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_WE_DECLINE_BTN3;Go to;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_1;Troops are denied entry!;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_2;$MONARCHTITLE$, power;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_3;§Y$RECIPIENT$§W;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_4;refused to let the troops of the state pass through its territory;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_5;$ACTOR$.;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_6;Their diplomats are ridiculous!;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_BTN1;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_BTN2;OK;X;X;X;X;X;X;;
ASKMILITARYACCESS_OTHER_DECLINE_BTN3;Go to;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_1;Cancellation of the passage of troops!;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_2;$MONARCHTITLE$, we are too tired of the presence of the disgusting soldiers of the power;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_3;§Y$RECIPIENT$§W;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_4;in our country, so we decided to break the agreement on the passage of their troops through our territory.;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_5;*;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_6;The people of our country enthusiastically welcome this event.;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_BTN2;OK;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_THEY_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_1;Cancellation of the passage of troops!;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_2;$MONARCHTITLE$, we are deeply offended that the power;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_3;§Y$ACTOR$§W;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_4;tore up the agreement on the passage of their troops through our territory.;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_5;*;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_6;However, we should have done it first.;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_BTN1;OK;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_BTN2;OK;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_WE_ACCEPT_BTN3;Go to;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_HEADER;Foreign Minister informs;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_1;Cancellation of the passage of troops!;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_2;$MONARCHTITLE$, power;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_3;§Y$ACTOR$§W;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_4;canceled the permission for the passage of troops, which they received from the power;X;X;X;X;X;X;;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_5;§Y$RECIPIENT$§W.;X;X;X;X;X;X;;
