annex_limburg_desc;Лимбург освобожден, и, будучи частью старой германской конфедерации, он должен быть присоединен как неотъемлемая часть нашей страны.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
abandon_the_finnish_title;Отказаться от финской культуры;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
abandon_the_finnish_desc;Наши скандинавские братья опасаются, что мы можем попытаться использовать шведско-финское большинство для контроля над Скандинавским Союзом. Одно из их обязательных требований, заключается в том, что мы гарантируем, что в возможный Скандинавский Союз будут допущены только истинные Скандинавы, каждый из которых представлен в равной степени. Возможно, в будущем мы сможем повлиять на их решимость, но сейчас, если мы надеемся достичь союза, нам придется отстранить Финнов от властных позиций и дать им статус граждан второго сорта.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
claim_finland_title;Претензии на Финляндию;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
claim_finland_desc;Исторически Финляндия была частью Швеции, и является неотъемлемой частью Фенноскандии - естественного продолжения Скандинавии. Целая и объединенная Скандинавия не может представляться без Финляндии.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
embrace_the_finns_title;Принять финскую культуру;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
embrace_the_finns_desc;В то время как концепция Скандинавства или Нордизма изначально исключала Финнов, наше либеральное правительство обсуждает расширение концепции для включения Финнов на основе их исторических связей со Шведами. Это может вызвать большие споры в нашем обществе, но мы считаем, что включение финского языка принесет большую пользу нашей стране.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
build_titanic_title;Построить Титаник;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
build_titanic_desc;Несколько финансистов обратились к правительству с предложением построить самый большой корабль из когда-либо построенных, окрестив его Титаником. Этот корабль олимпийского класса будет иметь длину 269,06 м и максимальную ширину 28,19 м. Его общая высота, измеренная от основания киля до вершины моста, составит 32 м. Он будет весить 46,328 брутто-регистровых тонн, с осадкой 10,54 м. и весом 52310 тонн. Он сможет принять до 3327 человек, и для его первого путешествия задача будет не из простых, - пересечь океан.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
alexander_reforms_title;Принять реформы Александра II;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
alexander_reforms_desc;Катастрофические показатели экономики побудили царя Александра II задуматься о реформах. Александр надеялся, что сельскохозяйственное производство может быть модернизировано и сделано более эффективным путем устранения последних остатков крепостного права. Это способствовало бы превращению России из отсталой аграрной экономики в современную индустриальную и капиталистическую экономику. Александр II согласился и на другие либерализации российского общества. Среди них было создание представительных органов, называемых земствами, которые фактически представляли собой органы местного самоуправления в деревнях и провинциях, наделенные полномочиями по распределению образования, благотворительной помощи и других услуг. «Царь-реформатор» также приказал реформировать армию и флот, внедрить новые правовые процессы и пересмотреть уголовный кодекс.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
found_suez_canal_company_title;Основать Компанию Суэцкого канала;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
found_suez_canal_company_desc;Перспектива строительства канала в Суэце вызвала серьезный интерес в регионе относительно возможной прибыли, которую он мог бы принести. Создав $COUNTRY_ADJ$ канальную компанию , мы можем утвердить свое господство в Египте и стать на шаг ближе к началу строительства канала.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vassalize_trucial_states_title;Генеральный договор;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vassalize_trucial_states_desc;Амбиции других Великих держав в области Договорного Омана растут, и пришло время ограничить наше влияние на этот регион. Согласно новому договору, шейхи согласились не распоряжаться какой-либо территорией без ведома державы $COUNTRY$, и не вступать в отношения с каким-либо иностранным правительством без их согласия. Взамен, $COUNTRY_ADJ$ представители обещали защитить южное побережье Персидского залива от любой агрессии на море и помочь в случае наземного нападения. Этот договор должен быть подписан правителями Абу-Даби, Дубая, Шарджи, Аджмана Рас Аль Хайма и Умм Аль Кувейна.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
claim_bahrain_qatar_peninsula_title;Претензии на Бахрейн и Катар;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
claim_bahrain_qatar_peninsula_desc;На небольшом полуострове в Персидском заливе, где расположены Бахрейн и Доха, долгое время доминировали арабские семьи и небольшие шейхмы. Границы изменчивы, и правители нашей страны неоднократно предъявляли претензии на этот район. Пришло время еще раз выдвинуть претензии на эти землю и завоевать полуостров.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
integrate_bahrain_trucial_states_title;Присоединение Бахрейна к Договорному пакту;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
integrate_bahrain_trucial_states_desc;Договорный Оман представлял собой группу шейхомов в юго-восточной части Персидского залива, ранее известную англичанам как «Пиратский берег», которые подписали договоры (отсюда и «договорный») с британским правительством. Эти договоры создали неофициальный протекторат Великобритании, а шейкомы, или эмираты, были британским протекторатом. Теперь наш протекторат над Договорным Оманом и над Бахрейном дает возможность еще больше централизовать наш протекторат, добавив в пакт султана Бахрейна.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
integrate_qatar_trucial_states_title;Присоединение Дохи к Договорному пакту;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
integrate_qatar_trucial_states_desc;Договорный Оман представлял собой группу шейхомов в юго-восточной части Персидского залива, ранее известную англичанам как «Пиратский берег», которые подписали договоры (отсюда и «договорный») с британским правительством. Эти договоры создали неофициальный протекторат Великобритании, а шейкомы, или эмираты, были британским протекторатом. Теперь наш протекторат над Договорным Оманом и над Катаром дает возможность еще больше централизовать наш протекторат, добавив в пакт султана Катара.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
samos_unite_with_greece_title;Присоединиться к Греции;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
samos_unite_with_greece_desc;Наш маленький остров никогда не выживет сам по себе. Пришло время объединиться с нашими греческими братьями.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
unite_yemeni_colonies_title;Централизовать йеменскую администрацию;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
unite_yemeni_colonies_desc;Чтобы лучше управлять нашими колониями в Йемене, мы должны централизовать управление Северным Йеменом и Южным Йеменом в единую колонию.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
unite_north_yemen_existing_title;Объединить Северный и Южный Йемен;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
unite_north_yemen_existing_desc;Чтобы лучше управлять нашими колониями в Йемене, мы должны централизовать управление Северным Йеменом и Южным Йеменом в единую колонию.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
adopt_yazidi_title;Принять Езидизм;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
adopt_yazidi_desc;Вера Езидов имеет много последователей в нашей столице, и они когда-то были доминирующими в нашем правительстве. Мы можем принять веру езидов как государственную религию, хотя она наверняка разозлит неазидское население.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
build_the_tsr_title;Построить Транссибирскую магистраль;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
build_the_tsr_desc;Железная дорога, соединяющая $CAPITAL$ с Владивостоком, позволит нам ускорить колонизацию российского Дальнего Востока и обеспечить наш контроль над сибирскими богатствами.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
build_the_manchurian_railway_title;Построить Маньчжурскую железную дорогу;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
build_the_manchurian_railway_desc;Договор, по которому мы контролируем Порт-Артур, дает нам концессию в Маньчжурии на строительство железной дороги, которая убьет двух зайцев: станет наиболее дешевым маршрутом для Транссибирской магистрали, и одновременно наладит железнодорожную связь с самим Порт-Артуром.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cede_aden_to_yemen_title;Отдать Аден Йемену;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cede_aden_to_yemen_desc;Правительство Йемена на какое-то время объявляет Аден частью своей нации. Пришло время вернуть его им.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
revoke_kurdish_autonomy_title;Отменить курдскую автономию;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
revoke_kurdish_autonomy_desc;Курдские провинции на краю нашей империи долгое время пользовались автономией. Если мы хотим конкурировать с великими державами мира, нам нужно отменить этот статус, положить конец племенному правлению и реформировать эти земли под централизованное $COUNTRY_ADJ$ управление.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
revoke_kuwait_autonomy_title;Отменить автономию Кувейта;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
revoke_kuwait_autonomy_desc;Хотя Кувейтом номинально управляли из Басры, кувейтцы традиционно сохраняли относительную степень автономного статуса. В $YEAR$ официальные представители Османской империи вновь заявляли о своем присутствии в Персидском заливе, во время военной интервенции, когда семейное соперничество в Кувейте порождало хаос.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
the_moroccan_question_title;Марокканский вопрос;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
the_moroccan_question_desc;Марокканский султанат долгое время находился под нашей сферой влияния, хотя в последние несколько лет он ускользывает из нее. Теперь, когда был проведен Конгресс в Берлине, в наших интересах было бы разграничить сферу влияния в Марокко с другими великими державами, чтобы мы имели в нем справедливую долю.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
enslave_the_serfs_title;Поработить крепостных;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
enslave_the_serfs_desc;Крепостные, которые занимали земельный участок, должны были работать на помещика, которому принадлежала эта земля, а взамен имели право на защиту, справедливость и право эксплуатировать определенные поля в поместье, чтобы поддерживать свое существование. Крепостные часто требовались не только для работы на полях помещика, но и для его шахт, лесов и дорог. Помещик не мог продать своих крепостных. С другой стороны, если он решил распорядиться земельным участком, крепостные, связанные с этой землей, оставались с ним, чтобы служить своему новому господину. Кроме того, крепостный не мог покидать земли помещика без разрешения, и при этом он не обладал правом на эти земли. Но благодаря их состоянию, близкому к рабовладению, мы можем отозвать большинство прав у крепостных и принудить их к полному рабству, отвязав их от земли и привязав их к помещикам.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
durand_line_title;Линия Дюранда;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
durand_line_desc;Правительство Британской Индии может отправить Мортимера Дюранда в Кабул, чтобы попытаться подписать соглашение с Амиром Абдуром Рахманом Ханом для установления границ сфер влияния, а также для улучшения дипломатических отношений и торговли. Это должно положить конец афганским претензиям в Индии, передать любые индийские провинции, которые могут им принадлежать, нам (и любую афганскую территорию, которая принадлежит нам, им) и нормализовать отношения.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
form_pakistan_title;Образовать Пакистан;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
form_pakistan_desc;Движение за мусульманское пробуждение и идентичность было начато мусульманским модернистом и реформатором сэром Сайедом Ахмадом Ханом, который считается архитектором теории двух наций. Теория двух наций - это идеология, согласно которой основной идентичностью и объединяющим знаменателем мусульман на южноазиатском субконтиненте является их религия, а не их язык или этническая принадлежность, и поэтому индийские индуисты и мусульмане - это две разные нации, независимо от этнической или иной общности. Чтобы противостоять критикам, которые говорили, что сообщество радикально меняющихся этнических групп и языков, которые территориально переплетаются с другими общинами, не может быть нацией, теория утверждает, что концепция нации на Востоке отличается от концепции на Западе. На Востоке религия была «полным общественным порядком, который влияет на все жизненные действия», и «там, где верность людей разделена на основе религии, идея территориального национализма никогда не достигала успеха». Чтобы гарантировать, что мусульманское население южноазиатского субконтинента не будет доминировать среди Индусов, и гарантировать, что они будут иметь место в обществе, было бы в наших интересах отстаивать нашу гегемонию в этом районе и создать нацию для всех мусульман в Южной Азии.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
create_pakistan_title;Принять теорию двух наций;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
create_pakistan_desc;Движение за мусульманское пробуждение и идентичность было начато мусульманским модернистом и реформатором сэром Сайедом Ахмадом Ханом, который считается архитектором теории двух наций. Теория двух наций - это идеология, согласно которой основной идентичностью и объединяющим знаменателем мусульман на южноазиатском субконтиненте является их религия, а не их язык или этническая принадлежность, и поэтому индийские индуисты и мусульмане - это две разные нации, независимо от этнической или иной общности. Чтобы противостоять критикам, которые говорили, что сообщество радикально меняющихся этнических групп и языков, которые территориально переплетаются с другими общинами, не может быть нацией, теория утверждает, что концепция нации на Востоке отличается от концепции на Западе. На Востоке религия была «полным общественным порядком, который влияет на все жизненные действия», и «там, где верность людей разделена на основе религии, идея территориального национализма никогда не достигала успеха». Признавая теорию двух наций и требования мусульман, мы откроем им путь к созданию собственной нации на южноазиатском субконтиненте.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
revoke_samos_autonomy_title;Отменить автономию Самоса;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
revoke_samos_autonomy_desc;Княжество Самос долгое время было автономной провинцией державы $COUNTRY$, и оно не было полностью признано и не было частью первоначального соглашения о греческих территориях после греческой войны за независимость. Пришло время покончить с их автономией и централизовать власть в $CAPITAL$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
become_kurdistan_title;Образовать Курдистан;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
become_kurdistan_desc;Настало время объединить враждующие курдские племена в новое национальное государство, достаточно сильное, чтобы выдержать испытание временем и натиск любой нации, которая имеет претензии в отношении Курдистана.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
centralize_kurdish_states_title;Централизовать курдские провинции;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
centralize_kurdish_states_desc;Администрация на границе с Персией уже давно находится в зачаточном состоянии, не имея центральной власти и управляется лидерами курдских племен во имя халифа. Настало время покончить с этим и создать централизованное, организованное правительство во главе с губернатором, назначенным самим нашим $MONARCHTITLE$. Курды, очевидно, не одобрят этого, и нам придется осуществить этот переход силой, но османская политика удаления старых наследственных правителей и замены их людьми, назначенными и контролируемыми $CAPITAL$, должна продолжаться.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yazidi_kurdistan_title;Объединить езидское государство;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yazidi_kurdistan_desc;Мы хотим - нет, нам НУЖНО объединить курдов под одним знаменем - нашим знаменем, чтобы гарантировать преемственность и выживание религии езидов и курдской культуры.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
arab_union_claims_title;Придерживаться панарабизма;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
arab_union_claims_desc;Наши братья в Магрибе имеют арабские корни. Возможно, они не так фанатичны в этом, как мы, но Магриб является частью арабского наследия и, как таковой, частью нашей страны.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
revoke_islamic_law_title;Отменить мусульманское право;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
revoke_islamic_law_desc;Мы можем отменить исламское право и вернуться к более светскому правлению, но это разозлит мусульман нашей страны, которые привыкли к преимуществам перед другими религиями.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pass_islamic_law_title;Установить мусульманское право;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
