PROV2072;Хванге;X
PROV2073;Масвинго;X
PROV2074;Габороне;X
PROV2075;Серове;X
PROV2076;Ноканенг;X
PROV2077;Цабонг;X
PROV2078;Виндхук;X
PROV2079;Свакопмунд;X
PROV2080;Цумеб;X
PROV2081;Линьяти;X
PROV2082;Отжинене;X
PROV2083;Уолфиш-Бей;X
PROV2084;Ангра-Пекена;X
PROV2085;Ну-Гусес;X
PROV2086;Карасбург;X
PROV2087;Кейптаун;X
PROV2088;Спрингбок;X
PROV2089;Вустер;X
PROV2090;Ворчестер;X
PROV2091;Суэттенхэм;X
PROV2092;Бофорт;X
PROV2093;Кальвиния;X
PROV2094;Кимберли;X
PROV2095;Дикатонг;X
PROV2096;Порт-Элизабет;X
PROV2097;Грааф-Рейнет;X
PROV2098;Бишо;X
PROV2099;Мателе;X
PROV2100;Умтата;X
PROV2101;Блюмфонтейн;X
PROV2102;Уинбург;X
PROV2103;Филипполис;X
PROV2104;Таба-Босю;X
PROV2105;Претория;X
PROV2106;Витватерсранд;X
PROV2107;Клерксдорп;X
PROV2108;Мосега;X
PROV2109;Лиденбург;X
PROV2110;Тохоянду;X
PROV2111;Дурбан;X
PROV2112;Ледисмит;X
PROV2113;Улунди;X
PROV2114;Мбабане;X
PROV2115;Тананариву;X
PROV2116;Фианарантсоа;X
PROV2117;Амфанихи;X
PROV2118;Толанаро;X
PROV2119;Тоамасина;X
PROV2120;Антсиранана;X
PROV2121;Махаджанга;X
PROV2122;Толиара;X
PROV2123;Коморы;X
PROV2124;Майотта;X
PROV2125;Маврикий;X
PROV2126;Бурбон;X
PROV2127;Сейшельские о-ва;X
PROV2128;Диего-Гарсия;X
PROV2129;О-в св. Елены;X
PROV2130;Асенсьон;X
PROV2131;Фолклендские о-ва;X
PROV2132;Тристан-да-Кунья;X
PROV2133;Южная Георгия;X
PROV2134;Азорские о-ва;X
PROV2135;Мадейра;X
PROV2136;Канарские о-ва;X
PROV2137;Эрмосильо;X
PROV2138;Лорето;X
PROV2139;Росарито;X
PROV2140;Ногалес;X
PROV2141;Гуаймас;X
PROV2142;Чиуауа;X
PROV2143;Пасо-дель-Норте;X
PROV2144;Делисиас;X
PROV2145;Парраль;X
PROV2146;Монтеррей;X
PROV2147;Морелос;X
PROV2148;Рейноса;X
PROV2149;Матаморос;X
PROV2150;Сьюдад-Виктория;X
PROV2151;Сальтильо;X
PROV2152;Монклова;X
PROV2153;Дуранго;X
PROV2154;Санта-Мария-дель-Оро;X
PROV2155;Торреон;X
PROV2156;Масатлан;X
PROV2157;Кульякан;X
PROV2158;Сакатекас;X
PROV2159;Сан-Луис-Потоси;X
PROV2160;Агуаскальентес;X
PROV2161;Тепик;X
PROV2162;Веракрус;X
PROV2163;Тампико;X
PROV2164;Минатитлан;X
PROV2165;Вильяэрмоса;X
PROV2166;Гвадалахара;X
PROV2167;Гуанахуато;X
PROV2168;Пуэрто-Вальярта;X
PROV2169;Колима;X
PROV2170;Морелиа;X
PROV2171;Лос-Альбанилес;X
PROV2172;Мехико-Сити;X
PROV2173;Керетаро;X
PROV2174;Толука;X
PROV2175;Тулансинго;X
PROV2176;Пуэбла;X
PROV2177;Оаксака;X
PROV2178;Кольятаро;X
PROV2179;Акапулько;X
PROV2180;Чильпансинго;X
PROV2181;Тукстла;X
PROV2182;Тапачула;X
PROV2183;Мерида;X
PROV2184;Кампече;X
PROV2185;Бакалар;X
PROV2186;Гватемала;X
PROV2187;Кетцальтенанго;X
PROV2188;Пуэрто-Барриос;X
PROV2189;Сайаче;X
PROV2190;Белиз;X
PROV2191;Сан-Сальвадор;X
PROV2192;Сан-Мигель;X
PROV2193;Комаягуа;X
PROV2194;Сан-Педро-Сула;X
PROV2195;Ла-Сейба;X
PROV2196;Пуэрто-Лемпира;X
PROV2197;Манагуа;X
PROV2198;Ривас;X
PROV2199;Леон;X
PROV2200;Блюфилдс;X
PROV2201;Сан-Хосе;X
PROV2202;Либерия;X
PROV2203;Лимон;X
PROV2204;Панама-Сити;X
PROV2205;Давид;X
PROV2206;Пенономе;X
PROV2207;Сэйншанд;X
PROV2208;Явиза;X
PROV2209;Гавана;X
PROV2210;Хагуа;X
PROV2211;Камагуэй;X
PROV2212;Сантьяго-де-Куба;X
PROV2213;Порт-О-Пренс;X
PROV2214;Санто-Доминго;X
PROV2215;Кап-Гаитьен;X
PROV2216;Ла-Вега;X
PROV2217;Ямайка;X
PROV2218;Каймановы о-ва;X
PROV2219;Багамские о-ва;X
PROV2220;Теркс-и-Кайкос;X
PROV2221;Нанкин;X
PROV2222;Пуэрто-Рико;X
PROV2223;Сент-Томас;X
PROV2224;Антигуа;X
PROV2225;Монсеррат;X
PROV2226;Тортола;X
PROV2227;Сент-Киттс;X
PROV2228;Мартиника;X
PROV2229;Барбадос;X
PROV2230;Гваделупа;X
PROV2231;Сент-Люсия;X
PROV2232;Доминика;X
PROV2233;Гренада;X
PROV2234;Кюрасао;X
PROV2235;Аруба;X
PROV2236;Сент-Мартин;X
PROV2237;Тринидад;X
PROV2238;Тобаго;X
PROV2239;Джорджтаун;X
PROV2240;Парамарибо;X
PROV2241;Кайенна;X
PROV2242;Махдия;X
PROV2243;Эссекибо;X
PROV2244;Остров Рождества;X
PROV2245;Апетина;X
PROV2246;Марипасула;X
PROV2247;Богота;X
PROV2248;Ибаге;X
PROV2249;Тунха;X
PROV2250;Манисалес;X
PROV2251;Кукута;X
PROV2252;Медельин;X
PROV2253;Кибдо;X
PROV2254;Картахена-де-Индиас;X
PROV2255;Барранкилья;X
PROV2256;Кали;X
PROV2257;Попайян;X
PROV2258;Буэнавентура;X
PROV2259;Пасто;X
PROV2260;Сан-Хосе-дель-Гуавьяре;X
PROV2261;Обандо;X
PROV2262;Касанаре;X
PROV2263;Эль-Энканто;X
PROV2264;Каракас;X
PROV2265;Гуанаре;X
PROV2266;Калабосо;X
PROV2267;Кумана;X
PROV2268;Сан-Фелипе;X
PROV2269;Гирия;X
PROV2270;Маракайбо;X
PROV2271;Валера;X
PROV2272;Коро;X
PROV2273;Баркисимето;X
PROV2274;Баринас;X
PROV2275;Ангостура;X
PROV2276;Куриапо;X
PROV2277;Эль-Хобаль;X
PROV2278;Сан-Фернандо-де-Атапабо;X
PROV2279;Кито;X
PROV2280;Гуаякиль;X
PROV2281;Эсмерельдас;X
PROV2282;Лоха;X
PROV2283;Самора;X
PROV2284;Тена;X
PROV2285;Галапагос;X
PROV2286;Икитос;X
PROV2287;Юримагуас;X
PROV2288;Юнкос;X
PROV2289;Пука-Урко;X
PROV2290;Кахамарка;X
PROV2291;Пьюра;X
PROV2292;Трухильо;X
PROV2293;Уануко;X
PROV2294;Мойобамба;X
PROV2295;Лима;X
PROV2296;Уанкавелика;X
PROV2297;Ика;X
PROV2298;Уарас;X
PROV2299;Аякучо;X
PROV2300;Пукальпа;X
PROV2301;Пуэрто-Мальдонадо;X
PROV2302;Куско;X
PROV2303;Пуно;X
PROV2304;Арекипа;X
PROV2305;Антофагаста;X
PROV2306;Сорокаба;X
PROV2307;Икике;X
PROV2308;Арика;X
PROV2309;Калама;X
PROV2310;Ла-Пас;X
PROV2311;Кочабамба;X
PROV2312;Оруро;X
PROV2313;Чиквисака;X
PROV2314;Потоси;X
PROV2315;Тариха;X
PROV2316;Санта-Крус;X
PROV2317;Сан-Игнасио;X
PROV2318;Роборе;X
PROV2319;Санта-Ана;X
PROV2320;Риберальта;X
PROV2321;Кобиха;X
PROV2322;Копьяпо;X
PROV2323;Ла-Серена;X
PROV2324;Сантьяго;X
PROV2325;Вальпараисо;X
PROV2326;Вина-дель-Мар;X
PROV2327;Талька;X
PROV2328;Вальдивия;X
PROV2329;Темуко;X
PROV2330;Каукенес;X
PROV2331;Чильян;X
PROV2332;Осорно;X
PROV2333;Пуэрто-Айсен;X
PROV2334;Пунта-Аренас;X
PROV2335;Порвенир;X
PROV2336;Остров Пасхи;X
PROV2337;Фортин-Фалькон;X
PROV2338;Пуэрто-Гуарани;X
PROV2339;Асунсьон;X
PROV2340;Пилар;X
PROV2341;Энкарнасьон;X
PROV2342;Сан-Педро;X
PROV2343;Консепсьон;X
PROV2344;Монтевидео;X
PROV2345;Пайсанду;X
PROV2346;Такуарембо;X
PROV2347;Мело;X
PROV2348;Буэнос-Айрес;X
PROV2349;Хунин;X
PROV2350;Асуль;X
PROV2351;Ла-Плата;X
PROV2352;Мар-дель-Плата;X
PROV2353;Саладильо;X
PROV2354;Байя-Бланка;X
PROV2355;Кармен;X
PROV2356;Корриентес;X
PROV2357;Курузу-Куатиа;X
PROV2358;Санто-Томас;X
PROV2359;Парана;X
PROV2360;Парана;X
PROV2361;Санта-Еспириту;X
PROV2362;Реконкиста;X
PROV2363;Росарио;X
PROV2364;Ресистенсия;X
PROV2365;Вилья-Ангела;X
PROV2366;Формоса;X
PROV2367;Золотас;X
PROV2368;Сальта;X
PROV2369;Жужуй;X
PROV2370;Кочинока;X
PROV2371;Эквиа;X
PROV2372;Ривадавия;X
PROV2373;Тукуман;X
PROV2374;Катамарка;X
PROV2375;Винчина;X
PROV2376;Сантьяго-дель-Эстеро;X
PROV2377;Анатуйя;X
PROV2378;Майлин;X
PROV2379;Кордоба-де-Архентина;X
PROV2380;Вилья-Нуэва;X
PROV2381;Рио-Кварто;X
PROV2382;Ренанко;X
PROV2383;Сан-Луис;X
PROV2384;Мерседес;X
PROV2385;Ла-Риоха;X
PROV2386;Санта-Рита;X
PROV2387;Сан-Хуан;X
PROV2388;Калингаста;X
PROV2389;Мендоса;X
PROV2390;Сан-Рафаэль;X
PROV2391;Неукен;X
PROV2392;Вьедма;X
PROV2393;Телен;X
PROV2394;Барилоче;X
PROV2395;Курако;X
PROV2396;Роусон;X
PROV2397;Эскель;X
PROV2398;Пуэрто-Десеадо;X
PROV2399;Рио-Гальегас;X
PROV2400;Рио-Гранде;X
PROV2401;Марабитанас;X
PROV2402;Манаус;X
PROV2403;Качоэйра;X
PROV2404;Тефе;X
PROV2405;Борба;X
PROV2406;Кокосовые острова;X
PROV2407;Табатинга;X
PROV2408;Ориксимина;X
PROV2409;Сент-Винсент;X
PROV2410;Белен;X
PROV2411;Сантарен;X
PROV2412;Обидос;X
PROV2413;Мараба;X
PROV2414;Амапа;X
PROV2415;Макапа;X
PROV2416;Дорадус;X
PROV2417;Вила-Бела;X
PROV2418;Куйаба;X
PROV2419;Корумба;X
PROV2420;Игуатеми;X
PROV2421;Вида-Боа;X
PROV2422;Аганжа;X
PROV2423;Пальмас;X
PROV2424;Сан-Луис;X
PROV2425;Чапада;X
PROV2426;Терезина;X
PROV2427;Оэйраш;X
PROV2428;Парнаиба;X
PROV2429;Форталеза;X
PROV2430;Крату;X
PROV2431;Наталь;X
PROV2432;Ресифи;X
PROV2433;Кабробо;X
PROV2434;Масейу;X
PROV2435;Аракажу;X
PROV2436;Сальвадор-де-Баия;X
PROV2437;Жуазейру;X
PROV2438;Вила-до-Барра;X
PROV2439;Порту-Сегуру;X
PROV2440;Витория-да-Конкиста;X
PROV2441;Прету;X
PROV2442;Сабара;X
PROV2443;Жануария;X
PROV2444;Паракату;X
PROV2445;Убераба;X
PROV2446;Сан-Жоан-дель-Рей;X
PROV2447;Рио-де-Жанейро;X
PROV2448;Кампос;X
PROV2449;Витория;X
PROV2450;Сан-Паулу;X
PROV2451;Сантус;X
PROV2452;Кампинас;X
PROV2453;Ассис;X
PROV2454;Фиджи;X
PROV2455;Игуапе;X
PROV2456;Араракуара;X
PROV2457;Куритиба;X
PROV2458;Гуарапуава;X
PROV2459;Лахес;X
PROV2460;Кастро;X
PROV2461;Флорианополис;X
PROV2462;Сан-Мигель;X
PROV2463;Порту-Алегри;X
PROV2464;Пелотас;X
PROV2465;Пассо-Фундо;X
PROV2466;Санта-Мария;X
PROV2467;Алегрете;X
PROV2468;Сидней;X
PROV2469;Ньюкасл;X
PROV2470;Порт-Маквари;X
PROV2471;Офир;X
PROV2472;Эден;X
PROV2473;Вагга-Вагга;X
PROV2474;Море;X
PROV2475;Броукен-Хилл;X
PROV2476;Мельбурн;X
PROV2477;Вармамбул;X
PROV2478;Балларат;X
PROV2479;Сейл;X
PROV2480;Бичворт;X
PROV2481;Сван-Хилл;X
PROV2482;Тасмания;X
PROV2483;Брисбен;X
PROV2484;Гладстон;X
PROV2485;Клермон;X
PROV2486;Тувумба;X
PROV2487;Таунсвилл;X
PROV2488;Куктаун;X
PROV2489;Лонгрич;X
PROV2490;Шарлевиль;X
PROV2491;Аделаида;X
PROV2492;Порт-Линкольн;X
PROV2493;Роб;X
PROV2494;Порт-Августа;X
PROV2495;Ооднадатта;X
PROV2496;Таркула;X
PROV2497;Перт;X
PROV2498;Коджонуп;X
PROV2499;Джералдтон;X
PROV2500;Калгурли;X
PROV2501;Брум;X
PROV2502;Дампьер;X
PROV2503;Вилуна;X
PROV2504;Эсперанс;X
PROV2505;Палмерстон;X
PROV2506;Теннант-Крик;X
PROV2507;Элис-Спрингс;X
PROV2508;О-в Норфолк;X
PROV2509;Окленд;X
PROV2510;Нью-Плимут;X
PROV2511;Нейпир;X
PROV2512;Веллингтон;X
PROV2513;Данидин;X
PROV2514;Гокитика;X
PROV2515;Крайстчерч;X
PROV2516;Нельсон;X
PROV2517;Гуам;X
PROV2518;Палау;X
PROV2519;Яп;X
PROV2520;Тавеуни;X
PROV2521;Сайпан;X
PROV2522;Маршалловы о-ва;X
PROV2523;Науру;X
PROV2524;Атолл Уэйк;X
PROV2525;Атолл Маркус;X
PROV2526;Пальмира;X
PROV2527;Острова Гилберта;X
PROV2528;Порт-Морсби;X
PROV2529;Керема;X
PROV2530;Лаэ;X
PROV2531;Маданг;X
PROV2532;Форте-Сан-Жоаким;X
PROV2533;Таргу-Мурес;X
PROV2534;Соломоновы о-ва;X
PROV2535;Новые Гебриды;X
PROV2536;О-ва Санта-Крус;X
PROV2537;Новая Британия;X
PROV2538;Нови-Сад;X
PROV2539;Бугенвиль;X
PROV2540;Тонга;X
PROV2541;О-ва Эллис;X
PROV2542;Уоллис-и-Футуна;X
PROV2543;Апиа;X
PROV2544;Паго-Паго;X
PROV2545;Раротонга;X
PROV2546;Тонгарева;X
PROV2547;Токелау;X
PROV2548;Ниуэ;X
PROV2549;Таравака;X
PROV2550;Форте-де-Принсипе;X
PROV2551;Маркизские о-ва;X
PROV2552;Питкэрн;X
PROV2553;Туамоту;X
PROV2554;Посадас;X
PROV2555;Огаста;X
PROV2556;Ашвилл;X
PROV2557;Эсбьерг;X
PROV2558;Де-Ар;X
PROV2559;Сухадж;X
PROV2560;Дармштад;X
PROV2561;Зигбург;X
PROV2562;Тайнань;X
PROV2563;Сафи;X
PROV2564;Салима;X
PROV2565;Себу;X
PROV2566;Агартала;X
PROV2567;Гэта;X
PROV2568;Лугано;X
PROV2569;Никшич;X
PROV2570;Бове;X
PROV2571;Тауранга;X
PROV2572;Нан;X
PROV2573;Мбул;X
PROV2574;Мочуди;X
PROV2575;Ипох;X
PROV2576;Натуна;X
PROV2577;Плевля;X
PROV2578;Такна;X
PROV2579;Трук;X
PROV2580;Старая Ладога;X
PROV2581;Матака;X
PROV2582;Котор;X
PROV2583;Цетине;X
PROV2584;Бельско;X
PROV2585;Матан-ас-Сарах;X
PROV2586;Аль-Ахса;X
PROV2587;Кола;X
PROV2588;Онега;X
PROV2589;Шойна;X
PROV2590;Угольное;X
PROV2591;Гольштейнсборг;X
PROV2592;Унгава;X
PROV2593;Форт-Джордж;X
PROV2594;Пикл;X
PROV2595;Нунавут;X
PROV2596;Форт-Резольюшн;X
PROV2597;Форт-Вермильон;X
PROV2598;Форт-Лайард;X
PROV2599;Фэйрбэнкс;X
PROV2600;Альтамира;X
PROV2601;Сэнди-Дезерт;X
PROV2602;Роубурн;X
PROV2603;Танами;X
PROV2604;Нормантон;X
PROV2605;Гибсонз-Дезерт;X
PROV2606;Джамбул;X
PROV2607;Лоп-Нур;X
PROV2608;Хатгал;X
PROV2609;Арауане;X
PROV2610;Уральск;X
PROV2611;Тургай;X
PROV2612;Акташ;X
PROV2613;Нида;X
PROV2614;Мордяха;X
PROV2615;Красноселки;X
PROV2616;Тилички;X
PROV2617;Амгунь;X
PROV2618;Талая;X
PROV2619;Абий;X
PROV2620;Сиасир;X
PROV2621;Среднеколымск;X
PROV2622;Марково;X
PROV2623;Остров Мидуэй;X
PROV2624;Лоанго;X
PROV2625;Порт-Хоуп-Симпсон;X
PROV2626;Порт-Гаррисон;X
PROV2627;Форт-Чимо;X
PROV2628;Аттавапискат;X
PROV2629;Биттон-Ривер;X
PROV2630;Кордова;X
PROV2631;Уналакит;X
PROV2632;Аммассалик;X
PROV2633;Оссора;X
PROV2634;Рассвет;X
PROV2635;Кариба;X
PROV2636;Эгедесминде;X
PROV2637;Новомарьинск;X
PROV2638;Омсухан;X
PROV2639;Сусуман;X
PROV2640;Зырянка;X
PROV2641;Аян;X
PROV2642;Усть-Нера;X
PROV2643;Хонуу;X
PROV2644;Олекминск;X
PROV2645;Чилчи;X
PROV2646;Асес-Иган;X
PROV2647;Янск;X
PROV2648;Якутск;X
PROV2649;Жиганск;X
PROV2650;Нюрба;X
PROV2651;Удачный;X
PROV2652;Кулар;X
PROV2653;Саскылах;X
PROV2654;Хатанга;X
PROV2655;Тура;X
PROV2656;Таимба;X
PROV2657;Светлогорск;X
PROV2658;Хета;X
PROV2659;Напалково;X
PROV2660;Березовка;X
PROV2661;Нижнеколымск;X
PROV2662;Черский;X
PROV2663;Каменское;X
PROV2664;Ойотуни;X
PROV2665;Чокурдах;X
PROV2666;Певек;X
PROV2667;Булун;X
PROV2668;Верхоянск;X
PROV2669;Амга;X
PROV2670;Тикси;X
PROV2671;Жилинда;X
PROV2672;Покровск;X
PROV2673;Оленек;X
PROV2674;Ессей;X
PROV2675;Йеконда;X
PROV2676;Киренск;X
PROV2677;Доткон;X
PROV2678;Булган;X
PROV2679;Ховд;X
PROV2680;Дудинка;X
PROV2681;Киккиакки;X
PROV2682;Аксарка;X
PROV2683;Бакчар;X
PROV2684;Яр-Сале;X
PROV2685;Мужи;X
PROV2686;Ишим;X
PROV2687;Амдерма;X
PROV2688;Инта;X
PROV2689;Мулда;X
PROV2690;Верхний Уфалей;X
PROV2691;Ворогово;X
PROV2692;Костино;X
PROV2693;Учами;X
PROV2694;Ванавара;X
PROV2695;Мухтуя;X
PROV2696;Алдан;X
PROV2697;Магдагачи;X
PROV2698;Славгород;X
PROV2699;Ижма;X
PROV2700;Усогорск;X
PROV2701;Суринда;X
PROV2702;Аральск;X
PROV2703;Озеро Венерн;X
PROV2704;Озеро Веттерн;X
PROV2705;Ботнический залив;X
PROV2706;Аландские острова;X
PROV2707;Финский залив;X
PROV2708;Запад Балтийского моря;X
PROV2709;Рижский залив;X
PROV2710;Юг Балтийского моря;X
PROV2711;Пролив Зунд;X
PROV2712;Пролив Каттегат;X
PROV2713;Чудское озеро;X
PROV2714;Ладожское озеро;X
PROV2715;Онежское озеро;X
PROV2716;Белое море;X
PROV2717;Лофотенские острова;X
PROV2718;Север Норвежского моря;X
PROV2719;Юг Норвежского моря;X
PROV2720;Пролив Скагеррак;X
PROV2721;Гельголандская бухта;X
PROV2722;Побережье Голландии;X
PROV2723;Доггер-банка;X
PROV2724;Дуврский пролив;X
PROV2725;Пролив Ла-Манш;X
PROV2726;Лэндс-Энд;X
PROV2727;Побережье Бретани;X
PROV2728;Бухта Киброн;X
PROV2729;Серебряный берег;X
PROV2730;Бискайский залив;X
PROV2731;Кантабрийское море;X
PROV2732;Тайн;X
PROV2733;Залив Ферт-оф-Форт;X
PROV2734;Северное море;X
PROV2735;Залив Мори-Ферт;X
PROV2736;Северный пролив;X
PROV2737;Ирландское море;X
PROV2738;Пролив Святого Георга;X
PROV2739;Залив Донегол;X
PROV2740;Залив Дингл;X
PROV2741;Кельтское море;X
PROV2742;Западные подходы;X
PROV2743;Мыс Финистерре;X
PROV2744;Побережье Португалии;X
PROV2745;Кадисский залив;X
PROV2746;Гибралтарский пролив;X
PROV2747;Альмейрский залив;X
PROV2748;Валенсийский залив;X
PROV2749;Лионский залив;X
PROV2750;Лазурный берег;X
PROV2751;Лигурийское море;X
PROV2752;Мальоркский залив;X
PROV2753;Запад Средиземноморья;X
PROV2754;Варварский берег;X
PROV2755;Мыс Бон;X
PROV2756;Тирренское море;X
PROV2757;Неаполитанский залив;X
PROV2758;Залив Габес;X
PROV2759;Мальтийский пролив;X
PROV2760;Мессинский пролив;X
PROV2761;Венецианский залив;X
PROV2762;Адриатическое море;X
PROV2763;Пролив Отранто;X
PROV2764;Залив Таранто;X
PROV2765;Ионическое море;X
PROV2766;Залив Сидра;X
PROV2767;Залив Тобрука;X
PROV2768;Александрийский залив;X
PROV2769;Побережье Палестины;X
PROV2770;Левант;X
PROV2771;Критское море;X
PROV2772;Эгейское море;X
PROV2773;Мраморное море;X
PROV2774;Варненский залив;X
PROV2775;Лиман;X
PROV2776;Азовское море;X
PROV2777;Восток Черного моря;X
PROV2778;Озеро Балатон;X
PROV2779;Каспийское море;X
PROV2780;Аральское море;X
PROV2781;Суэцкий залив;X
PROV2782;Красное море;X
PROV2783;Пролив Обокк;X
PROV2784;Баб-эль-Мандеб;X
PROV2785;Побережье у Маската;X
PROV2786;Побережье Маската;X
PROV2787;Ормузский пролив;X
PROV2788;Персидский залив;X
PROV2789;Залив Инда;X
PROV2790;Побережье Гуджарата;X
PROV2791;Лакедивские острова;X
PROV2792;Малабарское побережье;X
PROV2793;Мыс Коморин;X
PROV2794;Побережье Карамандела;X
PROV2795;Побережье Ориссы;X
PROV2796;Дельта Ганга;X
PROV2797;Залив Акьяба;X
PROV2798;Дельта Иравади;X
PROV2799;Андаманское море;X
PROV2800;Архипелаг Мергуи;X
PROV2801;Малаккский пролив;X
PROV2802;Никобарские острова;X
PROV2803;Побережье Ачеха;X
PROV2804;Побережье Суматры;X
PROV2805;Пролив Сунда;X
PROV2806;Яванское побережье;X
PROV2807;Сурабайское побережье;X
PROV2808;Ломбокский пролив;X
PROV2809;Тиморское море;X
PROV2810;Молуккские острова;X
PROV2811;Яванское море;X
PROV2812;Макассарский пролив;X
PROV2813;Пролив Каримата;X
PROV2814;Пролив Джохор;X
PROV2815;Малайское море;X
PROV2816;Побережье Саравака;X
PROV2817;Дельта Меконга;X
PROV2818;Сиамский залив;X
PROV2819;Бухта Камрань;X
PROV2820;Южно-Китайское море;X
PROV2821;Побережье Брунея;X
PROV2822;Побережье Аннама;X
PROV2823;Тонкинский залив;X
PROV2824;Залив Гуаньчжоу;X
PROV2825;Тайваньский пролив;X
PROV2826;Дельта Янцзы;X
PROV2827;Желтое море;X
PROV2828;Корейский залив;X
PROV2829;Юг Корейского моря;X
PROV2830;Север Корейского моря;X
PROV2831;Приморье;X
PROV2832;Татарский пролив;X
PROV2833;Дельта Амура;X
PROV2834;Залив Айян;X
PROV2835;Залив Шелихова;X
PROV2836;Побережье Камчатки;X
PROV2837;Охотское море;X
PROV2838;Побережье Сахалина;X
PROV2839;Пролив Лаперуза;X
PROV2840;Сангарский пролив;X
PROV2841;Японское море;X
PROV2842;Цусимский пролив;X
PROV2843;Побережье Японии;X
PROV2844;Залив Йокогамы;X
PROV2845;Острова Рюкю;X
PROV2846;Пролив Лусон;X
PROV2847;Парасельские острова;X
PROV2848;Манильский залив;X
PROV2849;Побережье Лусона;X
PROV2850;Залив Лейте;X
PROV2851;Море Сулу;X
PROV2852;Море Сулавеси;X
PROV2853;Море Хальмахера;X
PROV2854;Море Банда;X
PROV2855;Филиппинское море;X
PROV2856;Остров Палау;X
PROV2857;Море Бисмарка;X
PROV2858;Пролив Витязь;X
PROV2859;Острова Д'Антракасто;X
PROV2860;Торресов пролив;X
PROV2861;Арафурское море;X
PROV2862;Остров Колепом;X
PROV2863;Залив Карпентария;X
PROV2864;Большой Барьерный риф;X
PROV2865;Залив Скорпионов;X
PROV2866;Мыс Хоу;X
PROV2867;Бассов пролив;X
PROV2868;Остров Кенгуру;X
PROV2869;Большой Австралийский залив;X
PROV2870;Мыс Луин;X
PROV2871;Залив Акул;X
PROV2872;Риф Нингалу;X
PROV2873;Пролив Кинг;X
PROV2874;Тасманово море;X
PROV2875;Юг Тасманова моря;X
PROV2876;Пролив Кука;X
PROV2877;Север Тасманова моря;X
PROV2878;Мыс Фарвелл;X
PROV2879;Побережье Новой Зеландии;X
PROV2880;Бухта Кентербери;X
PROV2881;Антарктическое море;X
PROV2882;Новая Каледония;X
PROV2883;Коралловое море;X
PROV2884;Море Гилберта;X
PROV2885;Соломоново море;X
PROV2886;Остров Науру;X
PROV2887;Меланезия;X
PROV2888;Микронезийское море;X
PROV2889;Филиппинская впадина;X
PROV2890;Филиппинская котловина;X
PROV2891;Марианские острова;X
PROV2892;Остров Иводзима;X
PROV2893;Северо-запад Тихого океана;X
PROV2894;Курилы;X
PROV2895;Камчатский залив;X
PROV2896;Карагинский залив;X
PROV2897;Олюторский залив;X
PROV2898;Пролив Екатерины;X
PROV2899;Африканский рог;X
PROV2900;Перцовый берег;X
PROV2901;Занзибарский пролив;X
PROV2902;Мозамбикский пролив;X
PROV2903;Залив Диего-Суарес;X
PROV2904;Запад Аравийского моря;X
PROV2905;Восток Аравийского моря;X
PROV2906;Сейшельские острова;X
PROV2907;Побережье Таматаве;X
PROV2908;Маскаренские острова;X
PROV2909;Залив Замбези;X
PROV2910;Побережье Софалы;X
PROV2911;Побережье Наталя;X
PROV2912;Побережье Транскея;X
PROV2913;Мыс Доброй Надежды;X
PROV2914;Побережье Намбии;X
PROV2915;Побережье Анголы;X
PROV2916;Залив Конго;X
PROV2917;Побережье Камеруна;X
REMOVE_PROV2918;Нигерийский залив;X
PROV2919;Золотой Берег;X
PROV2920;Берег Слоновой Кости;X
REMOVE_PROV2921;Побережье Гамбии;X
REMOVE_PROV2922;Побережье Гвинеи;X
PROV2923;Побережье Мавритании;X
PROV2924;Канарское море;X
PROV2925;Побережье Марокко;X
PROV2926;Гренландское море;X
PROV2927;Море Шпицберген;X
PROV2928;Исландское море;X
PROV2929;Шетландский пролив;X
PROV2930;Побережье Исландии;X
PROV2931;Северо-восток Атлантического океана;X
PROV2932;Роколл;X
PROV2933;Датский пролив;X
PROV2934;Восточное побережье Гренландии;X
PROV2935;Западное побережье Гренландии;X
PROV2936;Лабрадорский пролив;X
PROV2937;Море Баффина;X
PROV2938;Гудзонов пролив;X
PROV2939;Залив Джеймс;X
PROV2940;Запад Гудзонова залива;X
PROV2941;Восток Гудзонова залива;X
PROV2942;Залив Фокс-Бассейн;X
PROV2943;Залив Святого Лаврентия;X
PROV2944;Пролив Кабота;X
PROV2945;Залив Фанди;X
PROV2946;Пролив Бель-Иль;X
PROV2947;Бухта Фортуны;X
PROV2948;Залив Нотр-Дам;X
PROV2949;Море Лабрадор;X
PROV2950;Гренладские море;X
PROV2951;Пик Гекла;X
PROV2952;Массачусетский залив;X
PROV2953;Чесапикский залив;X
PROV2954;Мыс Гаттерас;X
PROV2955;Побережье Каролины;X
PROV2956;Побережье Флориды;X
PROV2957;Побережье Багам;X
PROV2958;Флоридский пролив;X
PROV2959;Залив Аппалачи;X
PROV2960;Залив Мобил;X
PROV2961;Галвестонская бухта;X
PROV2962;Залив Тампико;X
PROV2963;Залив Кампече;X
PROV2964;Мексиканский залив;X
PROV2965;Юкатанский пролив;X
PROV2966;Побережье Белиза;X
PROV2967;Москитовый берег;X
PROV2968;Дарьенский залив;X
PROV2969;Пролив Ямайка;X
PROV2970;Центр Карибского моря;X
PROV2971;Северо-запад Карибского моря;X
PROV2972;Венесуэльский залив;X
PROV2973;Венесуэльское море;X
PROV2974;Восток Карибского моря;X
PROV2975;Наветренные острова;X
PROV2976;Малые Антильские острова;X
PROV2977;Острова Теркс и Кайкос;X
