EVTNAME90092;$FROMCOUNTRY$ поддерживает египтян;$FROMCOUNTRY$ Supports the Egyptians;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC90092;Мы получили слово, что $FROMCOUNTRY_ADJ$ обещали поддержку египтян в их конфликте с Османской империей. Если мы не возражаем теперь, что поддержка может привести к их вмешательство в войну. Это возражение, однако, может также рассматриваться как агрессия с нашей стороны и в ущерб нашим отношениям с $FROMCOUNTRY$.;We have received word that the $FROMCOUNTRY_ADJ$ have pledged their support for the Egyptians in their conflict with the Ottoman Empire. If we do not object now, that support could lead to their intervention in the war. That objection, however, could also be seen as aggression on our part and harm our relations with $FROMCOUNTRY$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT90092OPTA;$ИЗСТРАНЫ долларов должны вернуться вниз;$FROMCOUNTRY$ must back down;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT90092OPTB;Мы не ищем конфликта с $FROMCOUNTRY_ADJ$;We do not seek conflict with the $FROMCOUNTRY_ADJ$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME90093;$FROMCOUNTRY$ за вывод;$FROMCOUNTRY$ Demands Withdrawal;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC90093;В $FROMCOUNTRY_ADJ$ прислали требование по дипломатическим каналам, что мы отступаем от нашей поддержки египтян. Это вред, влияние, которое мы приобрели в Египте, но если мы ничего не предпримем, мы рискуем получить ответный удар от $FROMCOUNTRY_ADJ$.;The $FROMCOUNTRY_ADJ$ have sent a demand through diplomatic channels that we back down from our support of the Egyptians. Doing so will harm the influence we have gained in Egypt, but if we do nothing we risk retaliation from the $FROMCOUNTRY_ADJ$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT90093OPTA;Мы отзываем нашу поддержку Египта;We withdraw our support of Egypt;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT90093OPTB;Мы не отступим!;We will not back down!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC90094;Египет упал, урегулирование вопросов с турками в рамках мирного договора, который видел Леванта им $COUNTRY_ADJ$ влияние в Египте значительно уменьшилось. Мы можем позволить это, или бороться за свою долю в Египет и наша честь.;Egypt has fallen, settling matters with the Turks through a peace treaty which has seen the Levant taken from them and $COUNTRY_ADJ$ influence in Egypt vastly reduced. We can let the matter lie, or fight for both our stake in Egypt and our honor.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT90094OPTA;Нет ничего больше, чтобы быть сделано.;There is nothing more to be done.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT90094OPTB;У нас слишком много поставлено на карту, чтобы теперь отступать.;We have too much at stake to back down now.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT96200OPTA;Великая судьба ждет!;A greater destiny awaits!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800150;Пан-Националисты Победят!;Pan-Nationalists Victorious!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800150;Пан-националист повстанцы требуют более $UNION_ADJ$ Союз вывезли более $CAPITAL$, и начали распространять идею $COUNTRY$ став частью $CULTURE_GROUP_UNION$ независимо от стоимости до $COUNTRY_ADJ$ суверенитета.;Pan-nationalist rebels demanding a greater $UNION_ADJ$ union have taken over $CAPITAL$, and have begun spreading the idea of $COUNTRY$ becoming part of $CULTURE_GROUP_UNION$ no matter the cost to $COUNTRY_ADJ$ sovereignty.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800151;$COUNTRY_ADJ$ патриотов;$COUNTRY_ADJ$ Patriots;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME97100;$PROVINCECULTURE$ бунт в $STATENAME$;$PROVINCECULTURE$ Rebellion in $STATENAME$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97100;Спор между местными $PROVINCECULTURE$ лидеры и $COUNTRY_ADJ$ чиновники в $PROVINCENAME$ взорвалась в бунт и насилие быстро распространилось $STATENAME$. В $COUNTRY_ADJ$ рать искоренить мятеж как можно лучше, но опасения присутствуют, что это может перерасти в гораздо большую проблему, если она продолжается.;A dispute between local $PROVINCECULTURE$ leaders and $COUNTRY_ADJ$ officials in $PROVINCENAME$ has exploded into a riot, and the violence quickly spread throughout $STATENAME$. The $COUNTRY_ADJ$ army is stamping out the rebellion as best it can, but fears persist that this could develop into a much larger problem if it continues.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT97100OPTA;Недопустимо!;Unacceptable!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME97105;Восстание Против Иностранного Владычества;Rebellion Against Foreign Rule;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97105;Спор между $COUNTRY_ADJ$ аристократов и иностранных губернатор вылились в массовые беспорядки в $CAPITAL$. Многие граждане COUNTRY_ADJ $$ хотел бы увидеть $COUNTRY$ освободилась от ига своего угнетателя, и готовы восстать и бороться против иностранных армий, которые обязательно наступят. Однако идея о том, что $COUNTRY$ может стать полем битвы, радует мало.;A dispute between $COUNTRY_ADJ$ aristocrats and a foreign governor has exploded into a riots in $CAPITAL$. Many $COUNTRY_ADJ$ citizens wish to see $COUNTRY$ freed from the yoke of its oppressor, and are ready to rise up and fight against the foreign armies that are sure to come. The idea that $COUNTRY$ may become a battleground pleases few, however.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME90040;Восстание Сипаев;The Sepoy Rebellion;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC90040;Бунт группа сипаев на службе Британской Ост-Индской компании вызвало затяжной обиды среди наших индийских подданных на открытое сопротивление против наших правил. Это должно вырасти из рук, все наши активы в Британской Индии может оказаться под угрозой.;A mutiny by a group of sepoys in the service of the British East India company has ignited lingering resentment amongst our Indian subjects into open resistance against our rule. Should this grow out of hand, all of our holdings in British India could be in jeopardy.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT90040OPTA;Это может означать неприятности.;This could mean trouble.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME97110;Ростки Индийский национализм;The Stirrings of Indian Nationalism;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97110;Народ Индии очень разнообразны, состоящий из множества культур и языков на протяжении субконтинента. Редко есть серьезное доверие, оказанное идеи единого союза пересечения всех культурных границ, сохранить силой оружия. Эта ситуация недавно изменилась, с индийскими националистами в $COUNTRY$ вызова для истинного Союза-один достаточно мощный, чтобы устоять перед всеми империалистическую усилия, чтобы победить его. На удивление, их призывы получили большое внимание.;The people of India are diverse, consisting of numerous cultures and languages throughout the sub-continent. Seldom has there been any serious credence given to the idea of a single union crossing all cultural boundaries, save by force of arms. This has recently changed, with Indian nationalists in $COUNTRY$ calling for a true union -- one powerful enough to resist all imperialist efforts to conquer it. Surprisingly, their calls have received a great deal of attention.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT97110OPTA;Интересно.;Interesting.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97111;Народ Индии очень разнообразны, состоящий из множества культур и языков на протяжении субконтинента. Редко есть серьезное доверие, оказанное идеи единого союза пересечения всех культурных границ, сохранить силой оружия. Эта ситуация недавно изменилась, с националистами в $FROMCOUNTRY$ призывая к истинной Индии -- одна единая и достаточно силен, чтобы сопротивляться все империалистические попытки покорить ее. Удивительно, что их призывы получили много внимания в $COUNTRY$ и эта единая национализм стремительно распространяется.;The people of India are diverse, consisting of numerous cultures and languages throughout the sub-continent. Seldom has there been any serious credence given to the idea of a single union crossing all cultural boundaries, save by force of arms. This has recently changed, with nationalists in $FROMCOUNTRY$ calling for a true India -- one united and powerful enough to resist all imperialist efforts to conquer it. Surprisingly, their calls have received a great deal of attention in $COUNTRY$ and this unified nationalism has been rapidly spreading.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT97111OPTA;Это может быть беда.;This could be trouble.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME97115;Смерти магараджи;Death of the Maharajah;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97115;После смерти Ранджит Сингха, вакансии был оставлен в руководстве империи сикхов, которые будет нелегко заполнить. Наследник Махараджи умер подозрительно в течение месяца, как это сделали наследником, чтобы следовать, все из-за распрей среди князей и дворян она борется за сохранение власти. Многие опасаются, что это слабость, несомненно, принесет британской вниз на нации.;With the death of Ranjit Singh, a vacancy has been left in the leadership of the Sikh Empire which will not be easily filled. The Maharajah's heir died suspiciously within months, as did the heir to follow, all due to infighting among the princes and the Panjabi nobility struggling to maintain power. Many fear this weakness will surely bring the British down upon the nation.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT97115OPTA;Мы скорбим в связи с кончиной Махараджи.;We mourn the Maharajah's passing.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97116;После смерти Ранджит Сингха, вакансии был оставлен в руководстве империи сикхов, которые будет нелегко заполнить. Наследник Махараджи умер подозрительно в течение месяца, как это сделали наследником, чтобы следовать, все из-за распрей среди князей и дворян она борется за сохранение власти. Как сикхи влить в британскую границу, кажется, что мы неизбежно втянуты в конфликт-и есть некоторые, которые считают, что сейчас самое время для удара.;With the death of Ranjit Singh, a vacancy has been left in the leadership of the Sikh Empire which will not be easily filled. The Maharajah's heir died suspiciously within months, as did the heir to follow, all due to infighting among the princes and the Panjabi nobility struggling to maintain power. As Sikhs pour into the British frontier, it seems we are inevitably drawn into the conflict -- and there are some who believe that now might be the perfect time to strike.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT97116OPTA;Нестабильность в Пенджабе является неприемлемым.;Instability in the Punjab is unacceptable.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT97116OPTB;Мы будем шаг в и сделать Пенджаб стабильный.;We will step in and make the Punjab stable again.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME97124;$COUNTRY$ получит независимость;$COUNTRY$ Granted Independence;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97124;Свобода!;Freedom!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800050;Сила традиции;The Power of Tradition;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800050;Реакционных элементов, сделанных за $COUNTRY_ADJ$ государством, и их влияние ощущается и здесь, и за рубежом. Их руководство уже начали воплощать масштабные изменения в правительстве, в то время как толпы поболеть от центральной площади в $CAPITAL$.;Reactionary elements have taken over the $COUNTRY_ADJ$ government, and their influence is felt both here and abroad. Their leadership has already begun to institute widespread changes in the government, while crowds cheer from the central square in $CAPITAL$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT800050OPTA;Да здравствует истинная $COUNTRY$!;Long live the true $COUNTRY$!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800051;Новый $COUNTRY_ADJ$ заказа;The New $COUNTRY_ADJ$ Order;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800051;Фашиствующих элементов за $COUNTRY_ADJ$ правительство, и их влияние ощущается и здесь, и за рубежом. Их руководство уже начали воплощать масштабные изменения в правительстве, в то время как толпы поболеть от центральной площади в $CAPITAL$.;Fascist elements have taken over the $COUNTRY_ADJ$ government, and their influence is felt both here and abroad. Their leadership has already begun to institute widespread changes in the government, while crowds cheer from the central square in $CAPITAL$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT800051OPTA;В $COUNTRY_ADJ$ судьба ждет!;The $COUNTRY_ADJ$ destiny awaits!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800052;Новый Коммунистический Режим;The New Communist Regime;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800052;Коммунисты взяли $COUNTRY_ADJ$ правительство, и их влияние ощущается и здесь, и за рубежом. Их руководство уже начали воплощать масштабные изменения в правительстве, в то время как толпы поболеть от центральной площади в $CAPITAL$.;Communists have taken over the $COUNTRY_ADJ$ government, and their influence is felt both here and abroad. Their leadership has already begun to institute widespread changes in the government, while crowds cheer from the central square in $CAPITAL$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT800052OPTA;Пролетариат победил!;The proletariat has prevailed!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800053;Новый порядок в $COUNTRY$;A New Order in $COUNTRY$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800053;Либеральные экстремисты захватили $COUNTRY_ADJ$ правительств, посвященный политической реформы, но и против социальных реформ любого рода. Они уже ввели большое количество изменений в пределах $COUNTRY_ADJ$ правительство, в то время как толпы поболеть от центральной площади в $CAPITAL$.;Liberal extremists have taken over the $COUNTRY_ADJ$ government, dedicated to political reforms but opposed to social reform of any kind. They have already instituted a large number of changes within the $COUNTRY_ADJ$ government, while crowds cheer from the central square in $CAPITAL$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT800053OPTA;Да здравствует буржуазный!;Long live the bourgeois!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800054;Новый Либеральный Режим;The New Liberal Regime;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800054;Ликующие толпы в $CAPITAL$ празднуют свержение старого $COUNTRY_ADJ$ правительство, сейчас заменил на новый и либерального порядка, посвященный политической реформе на всех уровнях $COUNTRY_ADJ$ правительство. Несмотря на свое недавнее восхождение к власти, они уже начали воплощать изменения в $COUNTRY$, которые ощущаются здесь и за рубежом.;Cheering crowds in $CAPITAL$ are celebrating the toppling of the old $COUNTRY_ADJ$ government, now replaced by a new and liberal order dedicated to political reform within all levels of the $COUNTRY_ADJ$ government. Despite their recent ascent to power, they have already begun to institute changes in $COUNTRY$ that are being felt here and abroad.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT800054OPTA;Свобода восторжествовала!;Freedom has prevailed!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME810055;$COUNTRY_ADJ$ независимости!;$COUNTRY_ADJ$ Independence!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC810055;Лидеры повстанцев объявили от $CAPITAL$, что $страна США наконец добились независимости. Что это означает для $COUNTRY$'s в будущем пока неизвестно, но на данный момент похоже, что правительство будет действовать без изменений-за исключением того, что он больше не обязан его бывшего сюзерена.;Rebel leaders have announced from $CAPITAL$ that $COUNTRY$ has at last achieved independence. What this means for $COUNTRY$'s future is so far unknown, but for the moment it seems that the government will proceed intact -- save for the fact that it is no longer beholden to its former overlord.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT810055OPTA;Новое будущее для $COUNTRY$!;A new future for $COUNTRY$!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME810056;Новый Социалистический Режим;The New Socialist Regime;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC810056;Ликующие толпы в $CAPITAL$ празднуют свержение старого $COUNTRY_ADJ$ правительство, сейчас заменил на новый и социалистического строя, посвященный социальной реформы на всех уровнях $COUNTRY_ADJ$ правительство. Несмотря на свое недавнее восхождение к власти, они уже начали воплощать изменения в $COUNTRY$, которые ощущаются здесь и за рубежом.;Cheering crowds in $CAPITAL$ are celebrating the toppling of the old $COUNTRY_ADJ$ government, now replaced by a new and socialist order dedicated to social reform within all levels of the $COUNTRY_ADJ$ government. Despite their recent ascent to power, they have already begun to institute changes in $COUNTRY$ that are being felt here and abroad.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT810056OPTA;Рабочий класс торжествует!;The working class is triumphant!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME810057;Колониальный Режим Свергнут!;The Colonial Regime Overthrown!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC810057;Старый $COUNTRY_ADJ$ режим оставшиеся от наших дней в качестве колонии в настоящее время более -- $COUNTRY$ еще раз африканская страна, по-настоящему, принадлежащие людям, которые жили здесь задолго до прихода европейцев.;The old $COUNTRY_ADJ$ regime leftover from our days as a colony are now over -- $COUNTRY$ is once more an African nation, truly belonging to the people who have lived here since long before the Europeans arrived.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800055;Восстание в $FROMCOUNTRY$!;Rebellion in $FROMCOUNTRY$!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800055;Правительство $FROMCOUNTRY_ADJ$ был свергнут, а власть повстанцев объявил себя свободным от $COUNTRY_ADJ$ правилом. Многие из них призывают к восстановлению порядка, в то время как другие говорят, что $FROMCOUNTRY$ слишком много неприятностей. Если они хотят быть свободными, пусть идут.;The $FROMCOUNTRY_ADJ$ government has been overthrown, and the rebel government has declared themselves free from $COUNTRY_ADJ$ rule. Many are calling for a restoration of order, while others are saying that $FROMCOUNTRY$ is too much trouble. If they want to be free, let them go.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800056;Бунт в наш союзник!;Rebellion in our ally!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800056;Правительство $FROMCOUNTRY_ADJ$ был свергнут, и повстанцы винят $COUNTRY_ADJ$ влияние как одна из основных причин коррупции старого режима. Мы потеряли наше влияние в $FROMCOUNTRY$ в результате, и единственный вопрос, который остается, желаем ли мы пресс наши претензии силой.;The $FROMCOUNTRY_ADJ$ government has been toppled, and the rebels blame $COUNTRY_ADJ$ influence as one of the primary causes of the old regime's corruption. We have lost our influence in $FROMCOUNTRY$ as a result, and the only question that remains is whether we wish to press our claim by force.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800060;Пролетариат Причиной;The Proletariat Cause;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800060;Возможность возникла в Фонд распространения коммунизма в соседнее государство. Если обнаружен, это может начать дипломатический инцидент и привлечь нас к позору... но если мы не будем действовать, трудящиеся всего мира будут продолжать раб под буржуазного гнета. В разночинцы в $CAPITAL$ призывают нас на помощь вызывать!;An opportunity has arisen to fund the spread of communism in a neighboring state. If discovered, this could start a diplomatic incident and gain us infamy... but if we do not act, the workers around the world will continue to slave under bourgeois oppression. The proletariats in $CAPITAL$ are calling on us to aid the cause!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800061;Распространение фашизма;The Spread of Fascism;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800061;Возможность возникла в Фонд распространения фашизма в соседнем государстве. Если обнаружен, это может начать дипломатический инцидент и привлечь нас к позору... но если мы не будем действовать, мы будем рассматривать как уклонение наш долг перед фашистское дело. Правительственная элита в $CAPITAL$ призывают нас на помощь вызывать!;An opportunity has arisen to fund the spread of fascism in a neighboring state. If discovered, this could start a diplomatic incident and gain us infamy... but if we do not act, we will be seen as shirking our duty to the fascist cause. The government elite in $CAPITAL$ are calling on us to aid the cause!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800062;Распространение анархо-либерализма;The Spread of Anarcho-Liberalism;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800062;Возможность возникла в Фонд распространения анархо-либерализм в соседнее государство. Если обнаружен, это может начать дипломатический инцидент и привлечь нас к позору... но если мы не будем действовать, мы будем признать, что мы не можем способствовать распространению буржуазной революции. Либеральная элита в $CAPITAL$ призывают нас на помощь вызывать!;An opportunity has arisen to fund the spread of anarcho-liberalism in a neighboring state. If discovered, this could start a diplomatic incident and gain us infamy... but if we do not act, we will be admitting that we cannot aid the spread of the bourgeois revolution. The liberal elite in $CAPITAL$ are calling on us to aid the cause!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800063;Причина свободы;The Cause of Freedom;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800063;Возможность возникла в Фонд распространения демократии в соседнем государстве. Если обнаружен, это может начать дипломатический инцидент и привлечь нас к позору... но если мы не будем действовать, мы будем рассматривать как отказ от тех, кто живет под властью тиранов. Либералы в $CAPITAL$ призывают нас на помощь причину свободы!;An opportunity has arisen to fund the spread of democracy in a neighboring state. If discovered, this could start a diplomatic incident and gain us infamy... but if we do not act, we will be seen as abandoning those who live under the rule of tyrants. Liberals in $CAPITAL$ are calling on us to aid the cause of world freedom!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800064;Мы Были Обнаружены;We Were Discovered;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC800064; Несколько наших агентов в $FROMCOUNTRY$ были обнаружены и допрошены, и слова наши усилия получили распространение. Это будет иметь влияние на нашу гнусность, и $FROMCOUNTRY_ADJ$ может выбрать, чтобы принять этот вопрос как повод для войны против нас.; Several of our agents in $FROMCOUNTRY$ were discovered and interrogated, and word of our efforts have spread. This will have an impact on our infamy, and the $FROMCOUNTRY_ADJ$ may choose to take the issue as cause for war against us.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME800065;Дипломатический Скандал;Diplomatic Incident;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
